,Total investment,Gross national savings,General government revenue,General government total expenditure,General government net lending/borrowing,General government primary net lending/borrowing,General government net debt,General government gross debt,Current account balance,GDP GROWTH,Exports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Imports of goods and services (% of GDP),Expense (% of GDP),Domestic credit to private sector (% of GDP),Research and development expenditure (% of GDP),Tax revenue (% of GDP)
2098,39.111,,,,-157.962,-152.319,,141.318,-21.822,4.436737362,0,-13.17447275,0,0,26.79133769,0,0
2099,37.3,,,,-208.495,-202.134,,154.504,-13.845,2.655262183,0,2.523659306,0,0,24.62591214,0,0
2100,37.579,,,,-76.171,-69.198,,187.025,-20.02,-1.229178079,0,6.166153846,0,0,27.65507694,0,0
2101,54.355,,,,-160.185,-153.683,,157.004,-14.257,-1.758564085,0,0.857871551,0,0,25.77133183,0,0
2102,46.192,,,,-236.036,-229.16,,169.465,-30.899,-1.022238877,0,-3.425287356,0,0,38.23269584,0,0
2103,35.155,39.923,39.51,32.657,-557.499,-549.84,,136.87,-6.607,34.74532003,0,-4.278743156,0,0,21.2194973,0,0
2104,39.654,62.026,71.445,67.221,-217.936,-210.737,,152.575,1.759,11.03321304,0,5.452284737,0,0,5.165654493,0,0
2105,53.542,66.055,59.045,50.354,-487.312,-479.899,,215.973,-0.319,16.66883554,0,31.84101684,0,0,4.020116937,0,0
2106,78.15,36.927,58.261,81.196,-123.416,-117.68,,136.874,-73.215,17.48626373,0,19.87243495,0,0,4.79762403,0,0
2107,115.102,35.268,50.242,68.645,-6.355,-2.728,,91.186,-124.557,66.57999722,0,4.540727715,0,0,5.210355743,0,0
2108,73.121,43.562,54.5,60.148,3.214,4.578,,46.261,-27.304,149.9729635,0,3.016505407,0,0,4.654521426,0,0
2109,107.981,10.787,47.643,87.992,-7.651,-5.936,,59.233,-90.323,23.77448233,0,7.935710698,0,0,6.461722235,0,0
2110,75.978,16.922,46.32,106.062,-0.191,0.899,,60.478,-29.488,25.66401544,0,0.37226617,0,0,5.566367889,0,0
2111,60.229,-5.623,59.342,95.823,-2.667,-2.219,36.627,36.627,-30.391,18.21377996,0,4.802288869,0,0,3.633416174,0,0
2112,52.688,-4.023,49.915,89.22,14.909,15.486,25.477,25.477,-48.795,63.37987543,0,8.825389259,0,0,3.470077572,0,0
2113,55.424,18.406,46.782,80.834,17.594,17.867,19.447,19.447,-53.927,19.46283404,0,7.592478498,0,0,4.169054371,0,0
2114,43.328,21.755,64.379,86.586,7.783,7.807,6.713,6.713,-4.999,13.95525032,0,7.323543994,0,0,3.588791701,0,0
2115,34.941,11.312,49.402,70.863,13.874,13.955,4.526,4.526,7.634,37.99872686,0,4.219687871,0,0,2.722154318,0,0
2116,28.897,25.992,45.599,74.282,18.547,18.597,2.849,2.849,16.805,16.74870061,87.41738313,5.631633514,43.60708868,0,2.148532638,0,0
2117,26.501,12.599,34.993,53.181,21.795,21.816,1.22,1.22,19.213,7.704917607,82.32565045,4.415899842,36.20713192,3.686132314,2.372933931,0,9.668882886
2118,29.586,8.037,31.376,51.608,17.16,17.174,0.754,0.754,16.66,15.28211392,88.62129397,2.803738318,45.46249589,3.426024797,2.802672966,0,7.546688154
2119,27.542,10.572,31.417,63.022,14.614,14.642,0.488,0.488,7.85,17.79910913,89.22435018,6.551766912,39.46365642,4.158938828,4.104054824,0,7.786359889
2120,39.393,1.26,22.78,43.826,-6.475,-6.426,4.337,4.337,-9.732,1.343356288,74.34220994,4.691065677,47.86986717,4.865684064,5.31752124,0,12.76309665
2121,38.056,6.808,25.928,43.622,-4.533,-4.291,7.894,7.894,-20.244,-8.924175889,85.7584332,7.78916548,58.9097918,5.623251039,6.078285315,0,7.586159224
2122,32.049,25.642,26.749,32.746,0.835,1.11,7.17,7.17,-5.675,6.52392363,75.09531266,4.805389222,39.28203398,4.973676679,6.406482044,0,7.015790112
2123,41.148,22.667,28.108,33.693,-7.239,-6.96,7.097,7.097,-1.125,8.312871844,71.90499182,3.656620483,44.77043065,7.133814883,4.832049941,0,8.742219053
2124,30.308,13.133,25.105,33.128,-4.403,-4.055,6.272,6.272,-2.397,-4.133198501,67.65331666,2.948876946,39.23996826,8.042606114,6.863157223,0,8.516349943
2125,28.709,25.073,21.477,21.841,-7.541,-7.076,12.56,12.56,-4.251,0.415066302,65.9632886,4.309998661,38.41591007,7.092118114,8.108476789,0,8.298900808
2126,24.701,32.676,28.315,31.455,-15.097,-14.707,11.691,31.657,-17.741,-9.110041149,56.65847382,1.676630853,42.21958535,9.943302762,12.52625259,0,11.45673493
2127,16.699,20.359,29.5,31.158,-10.917,-10.507,25.79,41.139,-25.982,-8.816417232,51.41282994,1.411939155,41.18790078,10.2457381,14.94685826,0,6.384406989
2128,14.032,33.413,36.755,42.792,-2.59,-2.167,30.697,36.235,-7.84,-5.667508505,58.86310521,0.744354747,43.56515304,9.902142683,14.1214331,0,5.981846872
2129,12.501,18.607,31.581,27.369,0.531,1.185,29.87,41.207,-2.093,-6.236544067,59.61453472,1.060074107,44.0311469,10.32139292,14.18824915,0,6.168908909
2130,10.892,18.151,33.973,33.359,1.824,2.686,31.837,43.19,-0.883,-5.481825379,51.13074955,1.53027529,43.74804288,11.41039614,15.23950828,0,9.301943614
2131,4.568,22.193,31.107,35.462,-1.735,-0.424,37.611,48.382,-4.151,-4.241481321,43.48673149,4.766695239,45.94063859,12.00438203,12.60919185,0,7.848399904
2132,,,,,,,,,,0,0,0,0,0,0,0,0
2133,,,,,,,,,,0,0,0,0,0,0,0,0
2134,,,,,,,,,,0,0,0,0,0,0,0,0
2135,,,,,,,,,,0,0,0,0,0,0,0,0
2136,,,,,,,,,,0,0,0,0,0,0,0,0
2137,,,,,,,,,,0,0,0,0,0,0,0,0
2138,,,,,,,,,,0,0,0,0,0,0,0,0
2139,,,,,,,,,,0,0,0,0,0,0,0,0
2140,,,,,,,,,,0,0,0,0,0,0,0,0
2141,,,,,,,,,,0,0,0,0,0,0,0,0
2142,,,,,,,,,,0,0,0,0,0,0,0,0
2143,,,,,,,,,,0,0,0,0,0,0,0,0
2144,8.96,,,,6.853,6.891,,,30.963,0,11.42360635,0,44.95358302,0,0,0,0
2145,31.09,26.455,,,4.224,4.27,,,30.936,13.4547625,30.55669092,0,71.50331072,0,0,0,0
2146,29.06,19.485,,,8.69,8.848,,,36.995,21.22141119,28.01966292,0,82.86211529,0,0,0,0
2147,26.594,20.299,39.308,39.527,-22.935,-22.312,,,10.333,2.858379059,22.38801936,0,82.93460925,0,17.09591004,0,0
2148,32.228,19.815,37.742,38.636,-18.403,-17.352,,,3.04,9.258838563,29.23377036,0,87.38374994,0,34.64970713,0,0
2149,36.746,21.666,38.822,35.805,-5.648,-4.364,,,6.815,7.908684578,29.61482279,0,85.79995387,0,35.21082608,0,0
2150,37.428,21.912,39.589,38.903,-40.349,-38.89,,,-26.641,1.772583091,14.83448359,0,80.09308209,0,46.47665148,0,0
2151,50.237,21.682,37.271,40.655,-59.742,-57.223,,,-33.315,0.013480096,9.534407549,0,86.72482863,0,33.28628614,0,0
2152,15.456,23.065,36.289,36.366,-36.482,-33.156,,219.06,-21.079,-3.141985903,9.670620594,0,58.21074133,0,29.19470753,0,0
2153,20.753,22.48,35.145,34.967,-39.305,-35.263,,238.521,-24.775,8.755435528,10.80704036,0,61.2556706,0,29.03011661,0,0
2154,18.476,21.874,36.276,35.874,-34.052,-29.596,,243.392,-0.07,3.005429192,11.78118084,0,64.80898282,0,28.6125798,0,0
2155,24.103,22.329,36.83,35.036,-22.207,-18.119,,263.937,-2.348,-2.655515925,6.442327834,0,67.56549646,0,30.20946859,0,0
2156,12.181,22.733,36.453,34.06,-21.461,-17.453,,193.475,-0.869,1.451735566,5.775398982,0,59.79550787,0,26.94248933,0,0
2157,25.56,24.678,34.843,33.718,-28.683,-24.641,,205.332,0.432,2.574449551,6.16571332,0,54.9403177,0,27.56323901,0,0
2158,17.23,24.905,36.326,33.437,-18.188,-14.016,,199.046,-4.631,-0.969217111,6.899509392,0,38.36133666,0,25.98826924,0,0
2159,15.879,25.148,36.477,33.738,-20.232,-16.126,,201.28,-7.843,1.426822211,5.771852584,0,28.78770695,0,20.73574904,0,0
2160,18.159,22.977,36.802,39.451,-31.605,-26.051,,259.667,-7.587,-9.783030018,4.428756649,0,26.1321934,0,22.06097637,0,0
2161,12.524,23.56,43.661,45.852,-21.046,-16.505,,206.896,-11.264,3.876501528,4.528623859,0,23.44351776,0,16.76807275,0,0
2162,18.173,23.373,40.464,40.274,-17.694,-13.507,,198.365,-11.365,2.194190349,6.378376598,0,31.09308886,0,21.28053768,0,0
2163,12.846,26.883,38.511,37.425,-5.998,-2.561,,160.764,12.796,8.679800101,18.15483726,0,29.23895286,0,17.56470221,0,0
2164,10.226,27.459,38.958,39.246,-5.585,-2.314,,154.606,12.441,0,0,0,0,0,16.15971775,0,0
2165,10.854,27.52,38.605,38.424,-8.023,-6.046,,186.991,2.278,0,0,0,0,0,33.98680589,0,0
2166,7.384,27.866,38.472,37.764,-0.364,1.232,,136.562,17.689,0,0,0,0,0,53.24107738,0,0
2167,10.284,26.868,39.669,39.525,-3.139,-1.152,,180.712,22.392,0,0,0,0,0,0,0,0
2168,6.926,26.434,38.985,39.397,-1.657,0.508,,167.511,13.433,0,0,0,0,0,0,0,0
2169,8.657,28.727,38.498,39.236,-6.037,-3.926,,202.536,24.756,0,0,0,0,0,0,0,0
2170,2.927,28.824,38.72,39.273,4.212,5.704,,185.607,15.679,0,0,0,0,0,0,0,0
2171,5.006,28.577,39.51,39.388,0.614,2.376,,187.087,13.146,0,0,0,0,0,0,0,0
2172,7.576,31.075,39.364,44.832,-4.355,-2.767,,179.656,14.617,0,0,0,0,0,0,0,0
2173,,19.114,20.418,15.306,,,,,,0,0,0,0,0,0,0,0
2174,,12.025,15.471,18.875,,,,,,0,0,0,0,0,0,0,0
2175,,6.787,18.213,18.133,,,,,,0,0,0,0,0,0,0,0
2176,,10.216,16.521,16.962,,,,,,0,0,0,0,0,0,0,0
2177,,10.263,17.906,16.953,,,,,,0,0,0,0,0,0,0,0
2178,,11.293,17.868,18.999,,,,,,0,0,0,0,0,0,0,0
2179,,15.805,16.522,18.804,,,,,,0,0,0,0,0,0,0,0
2180,,18.35,18.751,16.751,,,,,,0,0,0,0,0,0,0,0
2181,,26.162,19.985,16.561,,,,,,0,0,0,0,0,0,0,0
2182,,24.242,21.027,15.376,,,,,,0,0,0,0,0,0,0,0
2183,,41.426,23.013,17.706,,,,,,0,0,0,0,0,0,0,0
2184,,41.559,22.201,19.016,,,,,,0,0,0,0,0,0,0,0
2185,,35.085,21.33,24.009,,,,,,0,0,0,0,0,0,0,0
2186,25.742,29.622,19.23,22.292,,,,,1.178,0,0,89.81194903,0,0,0,0,0
2187,26.604,33.192,19.395,22.723,,,,,-6.587,0,0,47.65469062,0,0,0,0,0
2188,26.408,26.159,20.14,19.296,-0.219,0.205,,8.659,-4.04,0,65.90134741,28.77661372,73.18612627,37.16053533,0,0,22.83901737
2189,27.487,25.4,20.907,21.844,-0.895,-0.49,-0.492,7.298,-8.346,4.943014491,61.27924956,23.05034335,71.69819319,35.93507556,0,0,21.84909116
2190,30.726,27.235,22.05,20.055,3.016,3.398,-0.281,6.033,-10.904,13.05001474,70.38236589,10.58187893,80.6689785,33.7743128,0,0,21.96718917
2191,31.623,34.001,22.415,21.396,0.685,1.081,-0.177,5.398,-8.459,4.33982551,73.6343458,8.208333333,83.20389002,35.58914923,0,0.565010011,22.1073474
2192,25.904,26.463,23.837,25.034,-3.384,-3.044,-0.263,5.933,-4.267,-0.425025157,69.86610792,3.296110897,74.25034567,37.0656562,0,0.677079976,20.92459032
2193,28.475,20.901,22.846,24.005,-0.078,-0.003,-0.274,5.114,-5.41,10.08763444,61.62739432,4.018489525,64.86821585,33.35577468,0,0.600000024,19.68616147
2194,29.58,24.276,22.654,24.826,0.177,0.172,-2.323,4.772,-7.1,6.003674251,61.25196416,5.748279817,65.20502374,31.31785302,0,0.698390007,19.22107825
2195,32.941,23.73,22.133,25.716,0.402,0.423,-4.408,5.662,-11.067,6.77136793,57.95587901,3.571912702,65.3623357,30.75072419,0,0.712029994,19.63431502
2196,35.198,23.357,23.07,25.116,1.794,1.534,-7.361,5.6,-12.87,7.600265185,57.1622883,1.334991165,65.61458694,30.74415633,0,0.764649987,19.8292032
2197,34.655,21.945,26.21,30.066,2.393,2.242,-9.138,5.113,-11.922,6.804007771,61.07933564,3.048111075,68.8988724,30.61020251,40.30698251,0.845839977,20.23265963
2198,33.356,14.122,26.527,28.141,1.125,0.95,-9.706,4.7,-8.678,9.526426972,65.43502006,4.079714232,70.50379652,30.01868068,56.58474144,0.917050004,19.10031234
2199,39.832,10.5,35.182,26.764,2.889,2.645,-10.856,4.629,-14.927,9.76558337,63.26676459,4.437620424,73.37645636,29.60513467,76.23710934,1.112769961,19.95927461
2200,40.008,14.15,31.805,29.505,2.74,2.381,-10.409,3.765,-14.86,7.57914052,62.59857277,6.601326031,71.38902848,29.22750064,83.75184604,1.05874002,20.22298918
2201,31.634,8.678,33.986,32.45,-2.649,-3.077,-7.9,4.51,-8.657,-5.132000958,66.39225243,10.36235803,70.29679871,34.29581208,89.67350228,1.25188005,19.30206792
2202,21.01,3.809,29.965,32.88,-2.191,-2.42,-9.522,7.24,2.55,-14.62905503,60.8643762,-0.078408311,55.90037147,40.74340978,101.3879564,1.396790028,21.52102314
2203,21.589,5.734,21.087,30.153,0.19,0.039,-8.408,6.661,1.783,2.444265118,75.04931619,2.97204512,68.62890789,37.87911936,92.80852322,1.578989983,19.82395754
2204,25.567,7.056,20.641,24.405,1.086,0.941,-6.721,6.16,1.316,7.263084581,86.60379142,4.981901315,80.78818842,34.71014656,78.02842386,2.305219889,19.24387321
2205,29.356,16.85,29.568,26.273,-0.287,-0.361,-4.784,9.837,-1.897,3.228200494,86.20779227,3.933399873,84.55213415,34.11848243,72.92086783,2.12480998,19.95207595
2206,27.228,23.061,28.505,27.947,0.181,0.124,-4.364,10.228,0.292,1.458428636,84.5681702,2.78056659,81.88466433,34.22544512,69.48416311,1.724120021,20.1672231
2207,27.151,24.164,28.805,31.471,0.707,0.668,-3.803,10.624,0.716,3.011366587,81.86543288,-0.106175147,78.37604185,33.88628999,67.27278513,1.430230021,20.74737186
2208,25.094,25.482,27.603,33.641,0.144,0.089,-2.025,10.069,1.774,1.853020046,77.43549844,-0.492326007,73.50169126,36.15466589,68.96781705,1.467499971,21.64006429
2209,25.203,20.713,25.249,34.246,-0.412,-0.48,-1.932,9.997,1.231,3.155564814,77.00753774,0.148684908,73.40115901,36.29406228,69.79981065,1.243059993,21.77469007
2210,26.463,19.076,28.23,35.078,-0.738,-0.768,-1.818,9.122,2.264,5.792044675,75.8098541,3.417235495,71.7538683,35.05175505,64.1321119,1.276849985,20.94180933
2211,28.029,14.595,25.068,34.605,-0.553,-0.578,-1.777,8.204,0.795,3.78420085,74.32389785,3.436326884,71.59639824,35.62524024,61.95006543,1.409989953,20.95921299
2212,26.055,17.398,27.323,34.011,0.122,0.103,-2.194,8.548,2.522,3.739706682,73.88468641,2.277259312,69.86984384,36.11597089,59.72326396,1.631459951,21.29295356
2213,31.327,18.933,28.91,33.451,-5.468,-5.473,2.978,18.56,-0.252,-0.551001258,69.27386299,-0.444531098,69.19247571,41.09232622,63.36432334,1.751320004,20.69107491
2214,75.658,5.005,10.933,13.496,5.112,5.158,,,-17.191,12.44905217,74.60140722,18.6839754,114.0461017,0,23.28847931,0,0
2215,59.179,6.009,11.988,14.183,-3.404,-3.067,,,-10.182,14.64144107,75.1846676,20.05579665,105.8295069,0,26.43641445,0,0
2216,59.134,5.17,12.808,16.407,0.08,0.862,,,-15.946,1.17256788,66.38684256,10.80742134,101.6446805,0,24.06698647,0,0
2217,71.833,5.427,13.66,21.251,-0.442,0.33,,,-14.567,1.202354898,62.13027315,11.56752438,100.4363989,0,23.67690318,0,0
2218,64.144,8.091,15.132,18.824,0.953,1.789,,,-12.334,6.161755087,55.50376971,12.93972664,92.74845785,0,21.38629198,0,0
2219,52.003,5.916,14.987,19.698,-1.131,0.027,,,-7.726,3.792415692,56.6728972,20.46263345,92.84361371,0,19.83214953,0,0
2220,34.939,7.301,15.865,19.848,-2.282,-0.887,,,1.695,12.26447804,68.77131443,13.73707533,79.77199649,0,16.10893501,0,0
2221,31.864,5.564,14.837,18.381,2,3.123,,,7.892,14.60659024,81.84646431,13.37662338,82.10712184,0,17.38972505,0,0
2222,45.398,10.196,18.087,21.57,3.424,4.461,,,9.644,6.569821571,76.87027903,20.39456228,80.27076845,0,16.87745503,0,0
2223,45.694,8.191,19.687,24.017,5.651,6.526,,,7.66,12.91110407,84.11204814,7.546164773,86.89133456,0,18.67293913,0,0
2224,37.323,7.151,13.998,20.859,5.307,5.924,,,4.103,21.01800054,59.02125235,13.09228991,68.8805301,0,16.40001064,0,0
2225,37.885,4.951,11.321,17.321,3.186,3.73,,,3.674,1.760376349,59.25919267,8.934306569,70.63650923,0,20.79355921,0,0
2226,37.932,6.554,9.313,14.235,-2.679,-2.11,,,-2.847,3.226206881,57.3491644,7.558295363,76.0928698,0,18.6461085,0,0
2227,33.877,7.484,9.652,13.773,-3.062,-2.639,,14.543,-4.255,3.106114157,57.28557689,12.02342387,76.37686084,0,16.86611558,0,0
2228,33.078,9.228,12.239,17.625,-3.328,-2.919,,12.682,0.114,2.400691039,63.67867845,13.76932488,72.86510399,0,18.12241191,0,0
2229,27.698,13.486,14.633,17.389,0.844,1.276,,12.142,-1.538,4.82565155,60.01571601,12.28859126,73.74735881,0,15.0610498,0,0
2230,28.242,12.23,14.861,18.789,-0.937,-0.446,,11.198,-2.842,3.842053638,59.35483187,6.425213303,80.63239012,0,14.30656316,0,0
2231,27.375,10.034,16.176,17.94,1.995,2.457,,12.288,-0.14,3.10280535,61.35076621,7.125327225,76.15179682,0,14.00773084,0,0
2232,39.192,12.527,17.484,21.13,1.019,1.521,,15.152,-5.192,2.604039401,67.17377489,8.109965636,84.77671722,0,13.44103882,0,0
2233,28.33,7.396,18.27,26.809,-1.197,-0.515,,16.21,-1.868,2.950875211,64.99990483,6.088860634,81.26663988,0,13.09764402,0,0
2234,23.54,15.662,16.718,25.598,-1.158,-0.648,,17.712,-2.639,1.76017376,71.2690588,12.20853585,85.13296509,0,10.9813303,0,0
2235,23.692,19.05,18.678,22.438,-2.172,-1.429,19.628,21.037,0.584,1.054764906,73.97273332,5.942109823,81.99918107,0,8.805918643,0,0
2236,21.411,15.578,19.105,24.87,-3.583,-2.502,15.891,16.714,2.319,4.380099088,81.03780253,12.01971547,94.76019076,0,10.23756404,0,0
2237,19.289,16.425,21.449,27.041,-2.046,-1.02,14.945,17.154,4.068,3.880213586,83.77254431,7.29,88.31948688,0,12.74902671,0,0
2238,19.371,24.312,20.498,23.149,-3.856,-2.946,11.146,14.557,2.574,3.623914226,71.54074209,3.445335073,78.63366749,0,15.34120088,0,0
2239,17.352,18.382,18.768,22.89,-1.613,-0.639,7.389,13.162,-3.23,5.99877655,56.78393637,4.774004046,67.75410073,0,17.1665589,0,0
2240,16.474,12.874,18.279,22.067,8.418,9.096,5.065,14.245,-5.974,5.992166838,55.83963003,5.304639463,51.0849647,0,19.06984435,0,0
2241,16.039,16.406,16.954,20.521,2.3,2.989,-1.185,15.675,-1.889,4.435375577,61.07406712,8.076088279,53.77726095,0,21.20887946,0,0
2242,15.698,18.627,15.874,18.756,1.536,2.435,-7.014,14.188,-7.02,0.821663914,52.95107734,12.65746019,60.03787152,0,20.30887361,0,0
2243,15.381,15.653,16.181,17.113,-2.915,-2.242,-3.572,10.303,-11.572,1.565048852,49.58773169,7.448234234,57.76651943,0,20.59913601,0,0
2244,14.482,23.476,17.162,18.483,-9.066,-8.451,5.029,13.829,-8.748,3.793754968,46.47295015,4.509236918,60.19449328,0,19.12622396,0,0
2245,12.896,31.463,16.621,18.228,-3.763,-3.034,7.399,14.168,-5.84,2.247229761,34.82774449,6.107427146,45.93355513,0,22.3784841,0,0
2246,11.825,30.629,15.476,16.648,3.295,4.145,5.433,14.382,5.026,5.396630697,36.69302045,8.939646828,42.97384727,0,19.18811017,0,0
2247,12.221,28.109,15.825,17.756,0.557,1.318,3.995,14.707,10.84,3.861213798,40.53496659,5.621306235,46.26632933,0,20.84792992,0,0
2248,12.595,30.319,14.901,17.484,-2.666,-2.003,3.43,13.86,11.569,0.923230547,43.85441944,5.681348858,44.48660244,0,21.16339498,0,0
2249,12.515,31.396,15.379,17.326,-6.039,-5.358,10.762,19.252,12.967,2.227480675,43.10686579,4.951244937,40.98284578,0,20.44698146,0.267540008,0
2250,12.84,31.093,15.613,17.913,-8.997,-8.12,17.312,24.866,7.873,1.062610193,44.05903501,7.847274591,42.59260181,0,21.0502043,0,0
2251,12.831,30.256,14.743,17.987,-6.848,-5.685,20.815,27.628,6.245,2.026578156,43.51310787,6.221375289,44.28526003,0,20.91493655,0,0
2252,13.25,32.33,13.07,16.099,-9.538,-8.224,26.635,33.863,1.345,2.380095476,40.43183558,4.815061675,44.31565292,0,20.8862512,0,0
2253,13.57,29.913,12.819,15.353,-6.687,-4.625,32.872,39.514,3.828,2.692168293,45.94483548,2.598016203,43.24378606,0,20.90623286,0,0
2254,12.264,26.582,11.705,14.469,-4.541,-2.377,34.916,41.398,6.67,-1.55964259,44.91652585,0,41.96797931,0,21.76687523,0,0
2255,15.749,,,,-2.563,-2.031,,,-3.062,0,0,4.482537806,0,0,0,0,0
2256,15.3,,,,-2.195,-1.55,,,-2.571,0,0,6.135967187,0,0,2.433363845,0,0
2257,15.497,,,,-3.599,-2.736,,,-3.738,0.916013857,0,5.890061077,0,0,2.422328924,0,0
2258,13.74,,,,-7.59,-6.737,,,-2.094,8.235005719,0,-0.675378065,0,0,2.179579143,0,0
2259,18.744,,,,-3.692,-2.559,,,-2.74,-2.848021452,0,8.417273783,0,0,2.154439691,0,0
2260,12.057,,,,-4.711,-3.332,,,1.036,-11.14435298,0,19.06468514,0,0,1.903406534,0,0
2261,17.9,,,,-3.983,-2.724,,,-1.932,9.661612361,0,-9.808765071,0,0,1.840228042,0,0
2262,16.785,,,,-3.544,-2.526,,,-0.935,13.85933039,0,-2.428672483,0,0,2.367518737,0,0
2263,22.784,,,,-3.483,-2.353,,,-2.592,0.503674879,0,7.080715321,0,0,1.707238453,0,0
2264,15.69,,,,-4.33,-3.288,,,-1.384,-0.36104418,0,7.817301182,0,0,1.63895985,0,0
2265,13.81,,,,-6.861,-5.962,,,-1.145,2.726451783,0,5.152481242,0,16.08524824,1.621618713,0,8.639189666
2266,11.516,,,,-6,-5.06,,,-2.143,-7.1374797,0,35.72259823,0,13.27510748,1.47436649,0,7.450608324
2267,10.594,,24.86,27.105,-4.922,-3.882,75.335,87.935,0.036,-8.672480148,0,10.52744401,0,11.39437578,2.123263899,0,5.600781003
2268,16.389,,24.796,26.696,-4.122,-2.723,120.764,140.963,0.072,13.14283398,0,3.543065962,0,10.46705828,3.577976874,0,5.91191031
2269,17.47,,24.661,24.856,-5.386,-3.009,132.93,155.164,-1.082,3.189964582,0,7.593876002,0,12.43934556,4.961936139,0,7.678250936
2270,12.352,,24.287,23.508,-2.757,-1.015,125.575,146.579,2.458,6.127511414,0,10.02217336,0,11.86534759,7.733070861,0,8.429521526
2271,17.515,,23.757,27.213,-3.928,-2.228,113.769,132.798,0.302,12.42617378,0,-8.484248689,0,11.09548648,11.93991734,0,8.952488388
2272,13.393,,24.735,29.24,-1.764,-0.119,68.759,80.26,-0.264,3.133906851,0,2.395209581,0,12.3955205,14.3454138,0,10.52276441
2273,15.194,,33.113,27.717,-3.645,-2.087,76.494,89.288,-0.537,-3.458139134,0,0.894801694,0,16.0038959,16.15769009,0,11.26214538
2274,15.203,,25.765,24.599,-8.539,-6.8,83.77,97.781,-7.027,5.162145821,0,7.941448641,0,18.15917265,19.39178966,0,10.88481898
2275,20.217,,22.844,24.173,-8.88,-7.209,80.216,93.633,-2.473,6.07321748,0,0.662458109,0,0,17.62386403,0,0
2276,21.528,,22.488,26.989,-3.76,-2.185,81.859,97.325,-1.352,8.301306321,0,-8.237844534,0,14.51271891,17.77854679,0,8.083871673
2277,22.838,,24.439,28.12,-5.764,-4.266,95.273,107.363,-4.011,1.514725706,0,0.675089102,0,17.24556187,17.97811769,0,9.709831679
2278,21.006,,23.279,26.737,-5.592,-3.945,92.649,103.691,-1.212,-2.161359722,0,13.6740452,0,15.76337329,17.50062346,0,9.116895507
2279,25.05,,23.713,24.694,-2.651,-1.416,96.481,103.104,-3.777,13.57260314,0,3.327370479,0,16.16704923,16.52918653,0,9.680762203
2280,22.384,,22.856,24.035,-4.122,-3.18,70.092,78.239,-7.374,11.81876595,0,9.969971235,0,14.8516589,18.86578926,0.179169998,8.724416385
2281,23.914,,24.639,25.396,-3.788,-2.994,57.881,67.537,-11.71,10.83472707,0,12.29947631,0,9.515827033,20.44932507,0,8.262845855
2282,20.781,,23.805,23.507,-3.567,-2.871,31.436,39.312,-6.156,11.456167,0,17.24040083,0,7.693193532,18.52507603,0.170890003,7.812529666
2283,21.244,,24.184,22.835,-2.882,-2.429,27.4,32.251,-5.643,10.78852169,0,44.35668588,0,12.87806064,17.71014835,0,7.814144254
2284,24.677,,23.328,26.195,-0.932,-0.551,25.958,29.96,-8.164,8.802553198,0,8.483644045,0,12.15311671,0,0,6.581181381
2285,25.524,,24.253,25.548,-1.321,-0.909,34.721,38.853,-4.471,12.55053835,0,8.14926403,0,12.50319755,0,0.241370007,8.16344108
2286,32.108,,25.784,26.504,-1.607,-1.236,39.192,44.565,-0.674,11.17829623,16.6868532,33.24995988,31.54608221,10.58393132,0,0,9.209358617
2287,37.098,,25.334,26.017,-1.172,-0.873,34.218,39.358,-6.559,8.647811633,13.7672982,23.60041768,31.63060598,8.466379845,0,0,9.377594715
2288,34.081,,25.83,25.909,-1.931,-1.592,38.539,44.104,-5.939,10.58227005,12.48407356,7.464021929,28.98771352,10.21191395,0,0.604740024,8.764725377
2289,37.982,,26.705,30.189,-2.582,-2.225,39.599,44.152,-7.916,10.25749296,11.64161991,6.890019516,29.09946424,9.552433677,0,0,8.811955393
